uid,path,cog,fri_dur,word,consonant,vowel,train,label,label_idx,class
otso_7043,PhonGen2025/data/otso/otso_7043.npy,4125.94062784588,95.55071131855,otso,ts,o,yes,otso,6,otso
otso_6241,PhonGen2025/data/otso/otso_6241.npy,3089.364512761123,119.47110688373908,otso,ts,o,yes,otso,6,otso
otso_5448,PhonGen2025/data/otso/otso_5448.npy,4413.219260614647,98.4738824854514,otso,ts,o,yes,otso,6,otso
otso_1503,PhonGen2025/data/otso/otso_1503.npy,4449.145141222471,74.521325073387,otso,ts,o,yes,otso,6,otso
otso_3916,PhonGen2025/data/otso/otso_3916.npy,3063.304229274021,95.07696842260758,otso,ts,o,yes,otso,6,otso
otso_3263,PhonGen2025/data/otso/otso_3263.npy,4380.6024147612015,104.5135780326626,otso,ts,o,yes,otso,6,otso
otso_0264,PhonGen2025/data/otso/otso_0264.npy,4472.304940115984,88.15272908705397,otso,ts,o,yes,otso,6,otso
otso_3807,PhonGen2025/data/otso/otso_3807.npy,3709.8065533277095,102.13615655652536,otso,ts,o,yes,otso,6,otso
otso_4085,PhonGen2025/data/otso/otso_4085.npy,4474.512630300975,110.36095131516144,otso,ts,o,yes,otso,6,otso
otso_7840,PhonGen2025/data/otso/otso_7840.npy,3988.6338576735975,90.2255476496335,otso,ts,o,yes,otso,6,otso
otso_1812,PhonGen2025/data/otso/otso_1812.npy,4093.266525028197,84.85963389731836,otso,ts,o,yes,otso,6,otso
otso_1145,PhonGen2025/data/otso/otso_1145.npy,3940.800057944471,109.58414769000872,otso,ts,o,yes,otso,6,otso
otso_5828,PhonGen2025/data/otso/otso_5828.npy,4443.852903486612,108.3484209059802,otso,ts,o,yes,otso,6,otso
otso_2150,PhonGen2025/data/otso/otso_2150.npy,3753.355602173368,113.70705762920602,otso,ts,o,yes,otso,6,otso
otso_3930,PhonGen2025/data/otso/otso_3930.npy,3345.7815996558934,107.72652488679648,otso,ts,o,yes,otso,6,otso
otso_6320,PhonGen2025/data/otso/otso_6320.npy,4562.309275366282,112.83359820110232,otso,ts,o,yes,otso,6,otso
otso_3291,PhonGen2025/data/otso/otso_3291.npy,4159.730437468505,91.30659699107274,otso,ts,o,yes,otso,6,otso
otso_0683,PhonGen2025/data/otso/otso_0683.npy,3143.046928347007,94.7045807948036,otso,ts,o,yes,otso,6,otso
otso_2841,PhonGen2025/data/otso/otso_2841.npy,3475.6622508779583,104.76284054033016,otso,ts,o,yes,otso,6,otso
otso_1003,PhonGen2025/data/otso/otso_1003.npy,4191.066674274279,96.85354660388911,otso,ts,o,yes,otso,6,otso
otso_6756,PhonGen2025/data/otso/otso_6756.npy,3751.9474549290826,82.9624796832168,otso,ts,o,yes,otso,6,otso
otso_5130,PhonGen2025/data/otso/otso_5130.npy,3673.8205706050608,107.45613581645848,otso,ts,o,yes,otso,6,otso
otso_4291,PhonGen2025/data/otso/otso_4291.npy,4529.24950649134,76.87718086422257,otso,ts,o,yes,otso,6,otso
otso_2174,PhonGen2025/data/otso/otso_2174.npy,4076.504233221017,96.1038142513358,otso,ts,o,yes,otso,6,otso
otso_0484,PhonGen2025/data/otso/otso_0484.npy,4466.567291049911,91.44785207170798,otso,ts,o,yes,otso,6,otso
otso_3814,PhonGen2025/data/otso/otso_3814.npy,3488.3310360110486,74.25770369395337,otso,ts,o,yes,otso,6,otso
otso_4415,PhonGen2025/data/otso/otso_4415.npy,4483.39601207909,96.2521827330602,otso,ts,o,yes,otso,6,otso
otso_0519,PhonGen2025/data/otso/otso_0519.npy,3759.8056213998,114.95360945723942,otso,ts,o,yes,otso,6,otso
otso_6989,PhonGen2025/data/otso/otso_6989.npy,3876.989450858842,113.83448643033448,otso,ts,o,yes,otso,6,otso
otso_1346,PhonGen2025/data/otso/otso_1346.npy,3824.257065894252,99.44849370052997,otso,ts,o,yes,otso,6,otso
otso_0697,PhonGen2025/data/otso/otso_0697.npy,4094.4747821135447,84.06741353604019,otso,ts,o,yes,otso,6,otso
otso_1010,PhonGen2025/data/otso/otso_1010.npy,3811.880506719509,90.36974479377444,otso,ts,o,yes,otso,6,otso
otso_6318,PhonGen2025/data/otso/otso_6318.npy,4361.840430300018,110.16241898186604,otso,ts,o,yes,otso,6,otso
otso_6596,PhonGen2025/data/otso/otso_6596.npy,3871.7309460492015,111.08392516003104,otso,ts,o,yes,otso,6,otso
otso_2771,PhonGen2025/data/otso/otso_2771.npy,3578.974397438499,115.79704424806032,otso,ts,o,yes,otso,6,otso
DtsD_2216,PhonGen2025/data/DtsD/DtsD_2216.npy,3028.81565176355,101.60057520892596,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2583,PhonGen2025/data/DtsD/DtsD_2583.npy,3624.976149488218,100.90245149917143,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1663,PhonGen2025/data/DtsD/DtsD_1663.npy,4322.122220257352,95.6828880559216,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3028,PhonGen2025/data/DtsD/DtsD_3028.npy,3407.539675826667,106.3696779423262,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4344,PhonGen2025/data/DtsD/DtsD_4344.npy,3857.751995803933,89.49006170114384,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2681,PhonGen2025/data/DtsD/DtsD_2681.npy,3759.3629768089504,104.7309407159064,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1766,PhonGen2025/data/DtsD/DtsD_1766.npy,3871.031280431085,91.04691857538552,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1124,PhonGen2025/data/DtsD/DtsD_1124.npy,4041.666499078529,98.03579180923457,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4055,PhonGen2025/data/DtsD/DtsD_4055.npy,4405.636109700577,102.93741770026362,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3762,PhonGen2025/data/DtsD/DtsD_3762.npy,3773.535401914338,88.6400412936007,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1536,PhonGen2025/data/DtsD/DtsD_1536.npy,4038.4548983610994,84.78969297971375,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2945,PhonGen2025/data/DtsD/DtsD_2945.npy,3562.4997372492107,75.72919304618588,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2988,PhonGen2025/data/DtsD/DtsD_2988.npy,4115.193556798698,105.53514663400745,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4292,PhonGen2025/data/DtsD/DtsD_4292.npy,3881.171605933135,88.94311790596832,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4343,PhonGen2025/data/DtsD/DtsD_4343.npy,3763.667761532912,89.72221693239342,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4425,PhonGen2025/data/DtsD/DtsD_4425.npy,4227.498533210578,110.6117298674756,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7942,PhonGen2025/data/DtsD/DtsD_7942.npy,4288.296350139253,91.77168209454008,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4998,PhonGen2025/data/DtsD/DtsD_4998.npy,3796.92509562071,92.92370392533904,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2749,PhonGen2025/data/DtsD/DtsD_2749.npy,3926.755217367044,90.74589795560334,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2303,PhonGen2025/data/DtsD/DtsD_2303.npy,3581.5062014529835,91.8301505310353,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3933,PhonGen2025/data/DtsD/DtsD_3933.npy,3490.3151905665623,104.38245665711396,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5957,PhonGen2025/data/DtsD/DtsD_5957.npy,4984.997069120821,76.46068924933326,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6132,PhonGen2025/data/DtsD/DtsD_6132.npy,3916.230764154487,88.44923861928888,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7597,PhonGen2025/data/DtsD/DtsD_7597.npy,3858.968075388237,85.58924939920288,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0795,PhonGen2025/data/DtsD/DtsD_0795.npy,4498.049754829816,103.55374823258984,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3164,PhonGen2025/data/DtsD/DtsD_3164.npy,3923.011065814658,116.63403268554632,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7941,PhonGen2025/data/DtsD/DtsD_7941.npy,3800.2275552268734,96.84168782850509,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3182,PhonGen2025/data/DtsD/DtsD_3182.npy,4447.219644295044,103.57787736893154,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0764,PhonGen2025/data/DtsD/DtsD_0764.npy,3715.444664758717,104.53542369360856,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3079,PhonGen2025/data/DtsD/DtsD_3079.npy,3895.420244346552,85.44869090676558,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0812,PhonGen2025/data/DtsD/DtsD_0812.npy,3342.219510874,87.27875128190571,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7260,PhonGen2025/data/DtsD/DtsD_7260.npy,3353.156547208648,85.57192727466315,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6932,PhonGen2025/data/DtsD/DtsD_6932.npy,3709.382418841548,110.20522990092805,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1619,PhonGen2025/data/DtsD/DtsD_1619.npy,4087.880512211405,99.4969844824306,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6827,PhonGen2025/data/DtsD/DtsD_6827.npy,4696.616902107531,97.58850288814374,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1043,PhonGen2025/data/DtsD/DtsD_1043.npy,3652.5494274172434,101.69577902126473,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5319,PhonGen2025/data/DtsD/DtsD_5319.npy,4592.342942008728,73.75181934334645,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4795,PhonGen2025/data/DtsD/DtsD_4795.npy,4025.44453083666,93.89216029626772,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0488,PhonGen2025/data/DtsD/DtsD_0488.npy,4031.4241958832336,85.90686372351095,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1018,PhonGen2025/data/DtsD/DtsD_1018.npy,4063.555796718337,106.02255864585824,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2816,PhonGen2025/data/DtsD/DtsD_2816.npy,4639.886002977346,96.33684295270474,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2717,PhonGen2025/data/DtsD/DtsD_2717.npy,4543.078678405941,81.0176078659027,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5364,PhonGen2025/data/DtsD/DtsD_5364.npy,3673.79823314202,110.61149445002168,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2930,PhonGen2025/data/DtsD/DtsD_2930.npy,4596.612661167218,92.85366678135402,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3363,PhonGen2025/data/DtsD/DtsD_3363.npy,4474.282480350524,111.89650019133332,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5166,PhonGen2025/data/DtsD/DtsD_5166.npy,4913.313466423644,108.36208291761966,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1076,PhonGen2025/data/DtsD/DtsD_1076.npy,3870.6906461574617,91.86657288024053,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6399,PhonGen2025/data/DtsD/DtsD_6399.npy,3507.675184744846,85.81282257055396,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4982,PhonGen2025/data/DtsD/DtsD_4982.npy,3065.5983529695086,89.36253246705435,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6229,PhonGen2025/data/DtsD/DtsD_6229.npy,4666.541980036433,95.92884643747892,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2922,PhonGen2025/data/DtsD/DtsD_2922.npy,3865.449330752744,108.03532736124492,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4020,PhonGen2025/data/DtsD/DtsD_4020.npy,4149.437971615038,101.80792170548304,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4332,PhonGen2025/data/DtsD/DtsD_4332.npy,3781.807072709934,71.14285124038369,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7000,PhonGen2025/data/DtsD/DtsD_7000.npy,4735.741387972748,94.12008283797223,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1323,PhonGen2025/data/DtsD/DtsD_1323.npy,3947.100131025274,96.96441745466582,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7732,PhonGen2025/data/DtsD/DtsD_7732.npy,4619.820764663987,97.835212815897,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2253,PhonGen2025/data/DtsD/DtsD_2253.npy,3486.906916447967,117.59859670799209,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6655,PhonGen2025/data/DtsD/DtsD_6655.npy,3396.766640852019,80.08972928837224,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7245,PhonGen2025/data/DtsD/DtsD_7245.npy,3873.37878529723,71.26964903762253,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0867,PhonGen2025/data/DtsD/DtsD_0867.npy,3785.554652642437,98.16794336337531,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5592,PhonGen2025/data/DtsD/DtsD_5592.npy,4316.625858732919,80.32770120455415,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2466,PhonGen2025/data/DtsD/DtsD_2466.npy,4206.67256194476,83.42883258531991,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0466,PhonGen2025/data/DtsD/DtsD_0466.npy,4047.5674095476375,99.27592093437464,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2883,PhonGen2025/data/DtsD/DtsD_2883.npy,3876.215503228107,85.50913602251524,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4962,PhonGen2025/data/DtsD/DtsD_4962.npy,4118.538913302691,109.88624610585292,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7043,PhonGen2025/data/DtsD/DtsD_7043.npy,3401.685197265743,80.21048780293593,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6241,PhonGen2025/data/DtsD/DtsD_6241.npy,3615.288803203808,94.95974394266668,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5448,PhonGen2025/data/DtsD/DtsD_5448.npy,4038.076878234892,95.2190200351126,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1503,PhonGen2025/data/DtsD/DtsD_1503.npy,4237.134452536242,101.68209594245522,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3916,PhonGen2025/data/DtsD/DtsD_3916.npy,3841.3366791395697,108.31365067144976,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3263,PhonGen2025/data/DtsD/DtsD_3263.npy,3536.004394121029,109.2767681291638,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0264,PhonGen2025/data/DtsD/DtsD_0264.npy,4323.135520754723,72.91771215731717,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3807,PhonGen2025/data/DtsD/DtsD_3807.npy,4030.5842155876826,109.76154305577502,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4085,PhonGen2025/data/DtsD/DtsD_4085.npy,4232.151111571274,115.07890329704514,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_7840,PhonGen2025/data/DtsD/DtsD_7840.npy,3320.8574885386183,88.90281622562432,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1812,PhonGen2025/data/DtsD/DtsD_1812.npy,3797.5732007738047,90.8514016599174,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1145,PhonGen2025/data/DtsD/DtsD_1145.npy,3800.3595303999455,93.10111879279044,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5828,PhonGen2025/data/DtsD/DtsD_5828.npy,4477.8943056120615,105.789238909158,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2150,PhonGen2025/data/DtsD/DtsD_2150.npy,3372.03997592333,81.4136077020828,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3930,PhonGen2025/data/DtsD/DtsD_3930.npy,4418.744746772348,116.55544886651218,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6320,PhonGen2025/data/DtsD/DtsD_6320.npy,4399.106901237847,95.895395857672,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3291,PhonGen2025/data/DtsD/DtsD_3291.npy,3099.742052983703,110.84928774808807,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0683,PhonGen2025/data/DtsD/DtsD_0683.npy,4285.962532199333,106.05274693894688,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2841,PhonGen2025/data/DtsD/DtsD_2841.npy,3804.856078535193,101.86345503843084,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1003,PhonGen2025/data/DtsD/DtsD_1003.npy,4734.156718597621,117.93043434959016,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6756,PhonGen2025/data/DtsD/DtsD_6756.npy,4302.756804684915,100.43299934397696,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_5130,PhonGen2025/data/DtsD/DtsD_5130.npy,4291.038627449756,108.87155934593306,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4291,PhonGen2025/data/DtsD/DtsD_4291.npy,3756.5169836549817,104.87465014143176,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2174,PhonGen2025/data/DtsD/DtsD_2174.npy,4741.789945537911,86.54093914653477,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0484,PhonGen2025/data/DtsD/DtsD_0484.npy,3759.084389168682,103.66958492520888,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_3814,PhonGen2025/data/DtsD/DtsD_3814.npy,4122.343332509506,97.09724578223076,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_4415,PhonGen2025/data/DtsD/DtsD_4415.npy,4162.586799806324,103.84734252149582,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0519,PhonGen2025/data/DtsD/DtsD_0519.npy,4373.400955963638,99.37923624383778,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6989,PhonGen2025/data/DtsD/DtsD_6989.npy,3499.0320161349346,93.35556409266876,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1346,PhonGen2025/data/DtsD/DtsD_1346.npy,4020.948090049884,92.3594712411897,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_0697,PhonGen2025/data/DtsD/DtsD_0697.npy,3550.3301703605766,71.7033860263388,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_1010,PhonGen2025/data/DtsD/DtsD_1010.npy,3932.4578051152175,94.38265057256476,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6318,PhonGen2025/data/DtsD/DtsD_6318.npy,3538.9073243048806,74.89660643354733,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_6596,PhonGen2025/data/DtsD/DtsD_6596.npy,3804.25800262073,115.92247177006062,DtsD,ts,D,no,DtsD,7,DtsD
DtsD_2771,PhonGen2025/data/DtsD/DtsD_2771.npy,3872.566756075876,102.35456208463629,DtsD,ts,D,no,DtsD,7,DtsD
itci_2216,PhonGen2025/data/itci/itci_2216.npy,7586.053050822062,113.58258684287055,itci,tc,i,no,itci,8,itci
itci_2583,PhonGen2025/data/itci/itci_2583.npy,6339.481276388315,120.60032348736068,itci,tc,i,no,itci,8,itci
itci_1663,PhonGen2025/data/itci/itci_1663.npy,7513.301120143304,81.65706902909949,itci,tc,i,no,itci,8,itci
itci_3028,PhonGen2025/data/itci/itci_3028.npy,6504.025303891383,121.0926668632693,itci,tc,i,no,itci,8,itci
itci_4344,PhonGen2025/data/itci/itci_4344.npy,7157.957910302631,91.77287174502676,itci,tc,i,no,itci,8,itci
itci_2681,PhonGen2025/data/itci/itci_2681.npy,7591.604946021353,110.67994484550908,itci,tc,i,no,itci,8,itci
itci_1766,PhonGen2025/data/itci/itci_1766.npy,6948.712852077431,91.72823786463697,itci,tc,i,no,itci,8,itci
itci_1124,PhonGen2025/data/itci/itci_1124.npy,6251.0883967425625,88.21858939106366,itci,tc,i,no,itci,8,itci
itci_4055,PhonGen2025/data/itci/itci_4055.npy,6669.413870942557,96.98324840265973,itci,tc,i,no,itci,8,itci
itci_3762,PhonGen2025/data/itci/itci_3762.npy,6880.082664367837,106.02279959025488,itci,tc,i,no,itci,8,itci
itci_1536,PhonGen2025/data/itci/itci_1536.npy,6361.462911206291,89.97939758560908,itci,tc,i,no,itci,8,itci
itci_2945,PhonGen2025/data/itci/itci_2945.npy,6959.915910530474,112.35970228230426,itci,tc,i,no,itci,8,itci
itci_2988,PhonGen2025/data/itci/itci_2988.npy,6961.424264603108,103.71343282818552,itci,tc,i,no,itci,8,itci
itci_4292,PhonGen2025/data/itci/itci_4292.npy,7335.757740569357,101.1156909530936,itci,tc,i,no,itci,8,itci
itci_4343,PhonGen2025/data/itci/itci_4343.npy,6631.90284578078,99.1865934355742,itci,tc,i,no,itci,8,itci
itci_4425,PhonGen2025/data/itci/itci_4425.npy,7578.428004469797,99.39989289266734,itci,tc,i,no,itci,8,itci
itci_7942,PhonGen2025/data/itci/itci_7942.npy,7115.59057490426,90.55387854524255,itci,tc,i,no,itci,8,itci
itci_4998,PhonGen2025/data/itci/itci_4998.npy,6731.002540539145,109.09866161063718,itci,tc,i,no,itci,8,itci
itci_2749,PhonGen2025/data/itci/itci_2749.npy,6926.740301220912,72.63271759361174,itci,tc,i,no,itci,8,itci
itci_2303,PhonGen2025/data/itci/itci_2303.npy,6847.779112888269,88.62987410062043,itci,tc,i,no,itci,8,itci
itci_3933,PhonGen2025/data/itci/itci_3933.npy,6952.3608858134085,92.46599751065295,itci,tc,i,no,itci,8,itci
itci_5957,PhonGen2025/data/itci/itci_5957.npy,7648.584959935589,107.1023576982481,itci,tc,i,no,itci,8,itci
itci_6132,PhonGen2025/data/itci/itci_6132.npy,7921.955057072473,100.76483607708232,itci,tc,i,no,itci,8,itci
itci_7597,PhonGen2025/data/itci/itci_7597.npy,6763.151218455807,96.65648515171068,itci,tc,i,no,itci,8,itci
itci_0795,PhonGen2025/data/itci/itci_0795.npy,7426.289260095879,88.25340092969589,itci,tc,i,no,itci,8,itci
itci_3164,PhonGen2025/data/itci/itci_3164.npy,7334.706008564937,94.93383510705831,itci,tc,i,no,itci,8,itci
itci_7941,PhonGen2025/data/itci/itci_7941.npy,7292.256242155958,103.30071313122563,itci,tc,i,no,itci,8,itci
itci_3182,PhonGen2025/data/itci/itci_3182.npy,6967.522719321934,94.49862016070976,itci,tc,i,no,itci,8,itci
itci_0764,PhonGen2025/data/itci/itci_0764.npy,7475.843876450697,86.34296770103998,itci,tc,i,no,itci,8,itci
itci_3079,PhonGen2025/data/itci/itci_3079.npy,6935.017180596646,121.89427237024476,itci,tc,i,no,itci,8,itci
itci_0812,PhonGen2025/data/itci/itci_0812.npy,7233.964930847496,104.949342426668,itci,tc,i,no,itci,8,itci
itci_7260,PhonGen2025/data/itci/itci_7260.npy,7031.215402974159,93.0915903105487,itci,tc,i,no,itci,8,itci
itci_6932,PhonGen2025/data/itci/itci_6932.npy,7692.617366648478,72.18224200752958,itci,tc,i,no,itci,8,itci
itci_1619,PhonGen2025/data/itci/itci_1619.npy,7129.762674642332,110.30664694759965,itci,tc,i,no,itci,8,itci
itci_6827,PhonGen2025/data/itci/itci_6827.npy,6969.112433025997,112.57073233574172,itci,tc,i,no,itci,8,itci
itci_1043,PhonGen2025/data/itci/itci_1043.npy,7864.941533327397,70.34048262017694,itci,tc,i,no,itci,8,itci
itci_5319,PhonGen2025/data/itci/itci_5319.npy,6919.741491978107,98.24965413179112,itci,tc,i,no,itci,8,itci
itci_4795,PhonGen2025/data/itci/itci_4795.npy,7426.798083881635,98.8711339261238,itci,tc,i,no,itci,8,itci
itci_0488,PhonGen2025/data/itci/itci_0488.npy,6740.511918506362,94.70608157262744,itci,tc,i,no,itci,8,itci
itci_1018,PhonGen2025/data/itci/itci_1018.npy,7088.732945248249,104.63433231757053,itci,tc,i,no,itci,8,itci
itci_2816,PhonGen2025/data/itci/itci_2816.npy,6822.272828319856,94.36191514508944,itci,tc,i,no,itci,8,itci
itci_2717,PhonGen2025/data/itci/itci_2717.npy,6867.5902820466645,81.4715805221354,itci,tc,i,no,itci,8,itci
itci_5364,PhonGen2025/data/itci/itci_5364.npy,6344.807392323358,92.4244355197093,itci,tc,i,no,itci,8,itci
itci_2930,PhonGen2025/data/itci/itci_2930.npy,6879.280328385054,74.3191892987115,itci,tc,i,no,itci,8,itci
itci_3363,PhonGen2025/data/itci/itci_3363.npy,6959.1304976508345,92.71397451935547,itci,tc,i,no,itci,8,itci
itci_5166,PhonGen2025/data/itci/itci_5166.npy,7097.873950989611,102.75884838199887,itci,tc,i,no,itci,8,itci
itci_1076,PhonGen2025/data/itci/itci_1076.npy,7994.030896756255,97.75389877163826,itci,tc,i,no,itci,8,itci
itci_6399,PhonGen2025/data/itci/itci_6399.npy,7574.229978509198,96.84468933785868,itci,tc,i,no,itci,8,itci
itci_4982,PhonGen2025/data/itci/itci_4982.npy,6772.822585165086,79.84285341752775,itci,tc,i,no,itci,8,itci
itci_6229,PhonGen2025/data/itci/itci_6229.npy,6093.193184688083,75.7178199136027,itci,tc,i,no,itci,8,itci
itci_2922,PhonGen2025/data/itci/itci_2922.npy,6825.260593692881,106.88415871349054,itci,tc,i,no,itci,8,itci
itci_4020,PhonGen2025/data/itci/itci_4020.npy,7185.799226855975,100.4150529634865,itci,tc,i,no,itci,8,itci
itci_4332,PhonGen2025/data/itci/itci_4332.npy,6634.581846944575,95.46925722156548,itci,tc,i,no,itci,8,itci
itci_7000,PhonGen2025/data/itci/itci_7000.npy,6985.940490346389,103.77499887903431,itci,tc,i,no,itci,8,itci
itci_1323,PhonGen2025/data/itci/itci_1323.npy,7390.773004983606,96.49831294700824,itci,tc,i,no,itci,8,itci
itci_7732,PhonGen2025/data/itci/itci_7732.npy,7609.891305286786,91.95764686867722,itci,tc,i,no,itci,8,itci
itci_2253,PhonGen2025/data/itci/itci_2253.npy,6986.395429021324,70.69978547626445,itci,tc,i,no,itci,8,itci
itci_6655,PhonGen2025/data/itci/itci_6655.npy,7254.549639398133,89.69382398176813,itci,tc,i,no,itci,8,itci
itci_7245,PhonGen2025/data/itci/itci_7245.npy,7065.7740782778965,78.30648496630371,itci,tc,i,no,itci,8,itci
itci_0867,PhonGen2025/data/itci/itci_0867.npy,6571.100917603667,96.40830822566863,itci,tc,i,no,itci,8,itci
itci_5592,PhonGen2025/data/itci/itci_5592.npy,6915.150482895948,89.80953909069068,itci,tc,i,no,itci,8,itci
itci_2466,PhonGen2025/data/itci/itci_2466.npy,6379.467129417994,79.52121229465047,itci,tc,i,no,itci,8,itci
itci_0466,PhonGen2025/data/itci/itci_0466.npy,7670.68067074993,93.65728631430407,itci,tc,i,no,itci,8,itci
itci_2883,PhonGen2025/data/itci/itci_2883.npy,7346.481549451373,100.31924322689122,itci,tc,i,no,itci,8,itci
itci_4962,PhonGen2025/data/itci/itci_4962.npy,7491.638929716373,87.02087345438746,itci,tc,i,no,itci,8,itci
itci_7043,PhonGen2025/data/itci/itci_7043.npy,6897.358599628631,107.19503672836812,itci,tc,i,no,itci,8,itci
itci_6241,PhonGen2025/data/itci/itci_6241.npy,6299.02651429259,106.6303729915778,itci,tc,i,no,itci,8,itci
itci_5448,PhonGen2025/data/itci/itci_5448.npy,7908.4687092637,101.31512008068538,itci,tc,i,no,itci,8,itci
itci_1503,PhonGen2025/data/itci/itci_1503.npy,7181.22411399313,103.6151957084004,itci,tc,i,no,itci,8,itci
